"datasetName","decimalLongitude","decimalLatitude","depth","scientificName"
"obis",-82.9682,24.63098,23.7,"Stegastes variabilis"
"obis",-83.03685,24.68185,20.4,"Stegastes variabilis"
"obis",-81.6764833,24.4880167,5.2,"Stegastes variabilis"
"obis",-81.9569166,24.4423667,25.3,"Stegastes variabilis"
"obis",-81.4049999,24.5463,7.2,"Stegastes variabilis"
"obis",-83.04266,24.70195,22.6,"Stegastes variabilis"
"obis",-80.1803666,25.2975667,9.9,"Stegastes variabilis"
"obis",-80.37295,25.0835833,2.7,"Stegastes variabilis"
"obis",-80.39263,25.06832,2.7,"Stegastes variabilis"
"obis",-81.7034999,24.493,11,"Stegastes variabilis"
"obis",-80.4537667,24.9561667,14.9,"Stegastes variabilis"
"obis",-83.10155,24.63065,23.2,"Stegastes variabilis"
"obis",-81.9429,24.4783,9.1,"Stegastes variabilis"
"obis",-80.58134,24.88991,3.7,"Stegastes variabilis"
"obis",-80.2252833,25.19665,8.5,"Stegastes variabilis"
"obis",-80.28657,25.16002,3,"Stegastes variabilis"
"obis",-80.1566499,25.4176833,4,"Stegastes variabilis"
"obis",-83.04793,24.70738,24.4,"Stegastes variabilis"
"obis",-81.6347333,24.5330334,5.8,"Stegastes variabilis"
"obis",-80.4233499,24.9986001,5.2,"Stegastes variabilis"
"obis",-82.8607167,24.6214333,16.2,"Stegastes variabilis"
"obis",-80.12752,25.41903,2.9,"Stegastes variabilis"
"obis",-81.1664999,24.6049,20.4,"Stegastes variabilis"
"obis",-81.5212666,24.5228,6.1,"Stegastes variabilis"
"obis",-81.43607,24.53991,8.4,"Stegastes variabilis"
"obis",-80.17063,25.36632,6.3,"Stegastes variabilis"
"obis",-81.8179166,24.4703,8.5,"Stegastes variabilis"
"obis",-80.3448667,25.0365333,13.6,"Stegastes variabilis"
"obis",-80.3770999,25.0051,21.3,"Stegastes variabilis"
"obis",-82.99428,24.71494,18.9,"Stegastes variabilis"
"obis",-82.9058,24.6966667,13,"Stegastes variabilis"
"obis",-81.83923,24.46368,4.3,"Stegastes variabilis"
"obis",-83.08885,24.6108,16.8,"Stegastes variabilis"
"obis",-80.4450166,24.9624667,18.7,"Stegastes variabilis"
"obis",-82.0023833,24.457,7.3,"Stegastes variabilis"
"obis",-80.7565,24.7655,5.5,"Stegastes variabilis"
"obis",-80.6290499,24.8409167,11.6,"Stegastes variabilis"
"obis",-82.9553333,24.6257,10.8,"Stegastes variabilis"
"obis",-80.15646,25.41965,4.3,"Stegastes variabilis"
"obis",-81.8421167,24.4604333,5.9,"Stegastes variabilis"
"obis",-83.08995,24.672133,25.1,"Stegastes variabilis"
"obis",-82.80981,24.66948,4.1,"Stegastes variabilis"
"obis",-82.9929,24.691317,28.3,"Stegastes variabilis"
"obis",-81.7059666,24.4966,7.2,"Stegastes variabilis"
"obis",-80.5549,24.8964667,6.6,"Stegastes variabilis"
"obis",-81.85935,24.45511,4.5,"Stegastes variabilis"
"obis",-83.0381333,24.6179833,23.6,"Stegastes variabilis"
"obis",-80.55148,24.95124,4.3,"Stegastes variabilis"
"obis",-83.0703833,24.67475,20.9,"Stegastes variabilis"
"obis",-83.0583667,24.6605833,16.9,"Stegastes variabilis"
"obis",-81.5819666,24.5042167,25.9,"Stegastes variabilis"
"obis",-80.9221,24.68455,18.6,"Stegastes variabilis"
"obis",-81.7419666,24.4730667,8.2,"Stegastes variabilis"
"obis",-80.41262,24.98569,14.5,"Stegastes variabilis"
"obis",-82.79028,24.64215,15.7,"Stegastes variabilis"
"obis",-80.1730832,25.3302834,9.6,"Stegastes variabilis"
"obis",-83.0376833,24.5992167,30.3,"Stegastes variabilis"
"obis",-80.2616833,25.1881667,2.6,"Stegastes variabilis"
"obis",-81.6648833,24.4901834,8.5,"Stegastes variabilis"
"obis",-81.6732499,24.4894834,3.8,"Stegastes variabilis"
"obis",-81.5256166,24.5579833,7.6,"Stegastes variabilis"
"obis",-80.84471,24.71561,12.7,"Stegastes variabilis"
"obis",-83.03675,24.619417,20.9,"Stegastes variabilis"
"obis",-82.88755,24.701683,12.2,"Stegastes variabilis"
"obis",-82.77487,24.72315,25.8,"Stegastes variabilis"
"obis",-83.09467,24.66195,21.3,"Stegastes variabilis"
"obis",-80.10167,25.55667,5.9,"Stegastes variabilis"
"obis",-81.9514,24.4484,8.7,"Stegastes variabilis"
"obis",-80.2191166,25.2189,6.1,"Stegastes variabilis"
"obis",-81.6594499,24.4930333,4,"Stegastes variabilis"
"obis",-80.2542,25.1471,10.5,"Stegastes variabilis"
"obis",-82.9222167,24.55625,19.5,"Stegastes variabilis"
"obis",-80.74985,24.76784,7.5,"Stegastes variabilis"
"obis",-82.967,24.6144,14.3,"Stegastes variabilis"
"obis",-80.558683,24.943833,2.7,"Stegastes variabilis"
"obis",-82.8935,24.5899833,8.1,"Stegastes variabilis"
"obis",-80.9702,24.682,5.5,"Stegastes variabilis"
"obis",-82.790117,24.724817,15.1,"Stegastes variabilis"
"obis",-81.8322333,24.4776333,6.3,"Stegastes variabilis"
"obis",-81.8874499,24.4754167,7.6,"Stegastes variabilis"
"obis",-80.1301832,25.39385,15.5,"Stegastes variabilis"
"obis",-80.1841666,25.3183667,6.4,"Stegastes variabilis"
"obis",-81.6996833,24.4854667,6.4,"Stegastes variabilis"
"obis",-81.52386,24.52843,5.1,"Stegastes variabilis"
"obis",-81.40433,24.54683,5.5,"Stegastes variabilis"
"obis",-83.0244167,24.7112667,31.1,"Stegastes variabilis"
"obis",-80.2456166,25.2643167,3.4,"Stegastes variabilis"
"obis",-81.8456499,24.45905,5.2,"Stegastes variabilis"
"obis",-80.4594166,24.9521167,8.1,"Stegastes variabilis"
"obis",-80.3746,25.005967,26.7,"Stegastes variabilis"
"obis",-80.2042499,25.2263,6.4,"Stegastes variabilis"
"obis",-80.2206666,25.221,6.1,"Stegastes variabilis"
"obis",-80.85151,24.7114,15.7,"Stegastes variabilis"
"obis",-83.0790167,24.6176333,14.6,"Stegastes variabilis"
"obis",-82.82615,24.6273,7,"Stegastes variabilis"
"obis",-80.1126167,25.5170667,7.3,"Stegastes variabilis"
"obis",-83.0251333,24.6196333,29.1,"Stegastes variabilis"
"obis",-80.5670667,24.9005333,3.7,"Stegastes variabilis"
"obis",-80.2242166,25.2385,3.4,"Stegastes variabilis"
"obis",-82.9977333,24.6680667,25.6,"Stegastes variabilis"
"obis",-81.61646,24.54092,6.6,"Stegastes variabilis"
"obis",-80.7556166,24.7637667,9.9,"Stegastes variabilis"
"obis",-83.0872167,24.65305,17.4,"Stegastes variabilis"
"obis",-80.45069,24.95116,28.3,"Stegastes variabilis"
"obis",-81.8119,24.4682833,5.6,"Stegastes variabilis"
"obis",-81.8778333,24.4519667,6.3,"Stegastes variabilis"
"obis",-81.69705,24.5521,2.6,"Stegastes variabilis"
"obis",-82.9685167,24.6139333,14.2,"Stegastes variabilis"
"obis",-81.4855166,24.5423667,8.2,"Stegastes variabilis"
"obis",-81.8775,24.45433,8.5,"Stegastes variabilis"
"obis",-82.8231667,24.7211833,13.6,"Stegastes variabilis"
"obis",-83.0646,24.6072833,15.2,"Stegastes variabilis"
"obis",-80.2532666,25.17105,11.3,"Stegastes variabilis"
"obis",-80.5076999,24.9215834,7.5,"Stegastes variabilis"
"obis",-80.4310999,24.9708667,14.2,"Stegastes variabilis"
"obis",-82.8636167,24.70505,9.4,"Stegastes variabilis"
"obis",-81.10726,24.62527,8.7,"Stegastes variabilis"
"obis",-80.3418499,25.1086167,2.3,"Stegastes variabilis"
"obis",-80.1515332,25.3771,8.4,"Stegastes variabilis"
"obis",-80.9458333,24.6934,5.2,"Stegastes variabilis"
"obis",-81.8559666,24.4529333,21,"Stegastes variabilis"
"obis",-81.8545333,24.4829334,7.6,"Stegastes variabilis"
"obis",-81.71233,24.481,4.3,"Stegastes variabilis"
"obis",-82.8463833,24.6540333,5.8,"Stegastes variabilis"
"obis",-83.07215,24.647867,16.7,"Stegastes variabilis"
"obis",-81.5780666,24.5513667,4.6,"Stegastes variabilis"
"obis",-81.4786333,24.5595,8.4,"Stegastes variabilis"
"obis",-81.8838333,24.4673667,9.1,"Stegastes variabilis"
"obis",-80.6237999,24.8929501,5.2,"Stegastes variabilis"
"obis",-82.82595,24.7229833,19.4,"Stegastes variabilis"
"obis",-81.52225,24.5231833,5.8,"Stegastes variabilis"
"obis",-80.15124,25.44448,3.5,"Stegastes variabilis"
"obis",-81.6709999,24.4902834,4.4,"Stegastes variabilis"
"obis",-83.02105,24.63908,21.5,"Stegastes variabilis"
"obis",-81.7073666,24.4822834,4,"Stegastes variabilis"
"obis",-80.37394,25.01154,2.7,"Stegastes variabilis"
"obis",-83.00175,24.69865,23.5,"Stegastes variabilis"
"obis",-80.1234832,25.4371167,3.4,"Stegastes variabilis"
"obis",-81.586,24.517,7.6,"Stegastes variabilis"
"obis",-80.28683,25.2165,2.9,"Stegastes variabilis"
"obis",-82.99029,24.68324,26.7,"Stegastes variabilis"
"obis",-82.7986833,24.7251333,13.9,"Stegastes variabilis"
"obis",-83.0117167,24.7096833,30.2,"Stegastes variabilis"
"obis",-80.50375,24.9246,3.7,"Stegastes variabilis"
"obis",-81.19381,24.60156,11.4,"Stegastes variabilis"
"obis",-80.21532,25.30732,7.9,"Stegastes variabilis"
"obis",-83.01299,24.68566,22.1,"Stegastes variabilis"
"obis",-82.936683,24.636,8.3,"Stegastes variabilis"
"obis",-82.8294167,24.6902167,4.7,"Stegastes variabilis"
"obis",-80.4423499,24.9691667,13.9,"Stegastes variabilis"
"obis",-80.508717,24.934717,3.7,"Stegastes variabilis"
"obis",-82.94338,24.58925,13.7,"Stegastes variabilis"
"obis",-81.6742832,24.48785,10.1,"Stegastes variabilis"
"obis",-82.9866,24.7228667,23.8,"Stegastes variabilis"
"obis",-80.16833,25.46333,4.2,"Stegastes variabilis"
"obis",-80.4394,25.0225333,3,"Stegastes variabilis"
"obis",-81.41059,24.54446,8.8,"Stegastes variabilis"
"obis",-82.8786333,24.6639667,9.3,"Stegastes variabilis"
"obis",-81.57735,24.507217,12,"Stegastes variabilis"
"obis",-83.0213,24.6605333,20.7,"Stegastes variabilis"
"obis",-82.9169167,24.5830167,12.5,"Stegastes variabilis"
"obis",-80.6725833,24.82355,8.4,"Stegastes variabilis"
"obis",-81.7420666,24.47535,6.6,"Stegastes variabilis"
"obis",-81.77293,24.4825,6.3,"Stegastes variabilis"
"obis",-82.810133,24.72755,18.3,"Stegastes variabilis"
"obis",-80.3059999,25.1091667,4.2,"Stegastes variabilis"
"obis",-80.6158,24.8509167,5.9,"Stegastes variabilis"
"obis",-80.1064,25.5543167,4.6,"Stegastes variabilis"
"obis",-80.45252,24.95046,19.1,"Stegastes variabilis"
"obis",-81.2323667,24.5872167,18.4,"Stegastes variabilis"
"obis",-81.0114,24.66355,4.3,"Stegastes variabilis"
"obis",-82.92045,24.67915,16.8,"Stegastes variabilis"
"obis",-82.9416333,24.65885,22.9,"Stegastes variabilis"
"obis",-81.11207,24.62899,3.2,"Stegastes variabilis"
"obis",-80.5984499,24.8754667,5.6,"Stegastes variabilis"
"obis",-81.0054999,24.6557833,13,"Stegastes variabilis"
"obis",-81.1646167,24.6110167,11.9,"Stegastes variabilis"
"obis",-82.82295,24.71557,6.4,"Stegastes variabilis"
"obis",-80.0931499,25.6457834,11.1,"Stegastes variabilis"
"obis",-80.2354167,25.2785667,2.3,"Stegastes variabilis"
"obis",-80.2069,25.33355,4.3,"Stegastes variabilis"
"obis",-82.77225,24.6872833,15.7,"Stegastes variabilis"
"obis",-80.7596333,24.7516833,13.6,"Stegastes variabilis"
"obis",-82.800833,24.727717,17.7,"Stegastes variabilis"
"obis",-80.22187,25.21574,5.7,"Stegastes variabilis"
"obis",-80.99468,24.66941,5.9,"Stegastes variabilis"
"obis",-80.2461667,25.1753333,12.7,"Stegastes variabilis"
"obis",-80.1407499,25.4785167,3.4,"Stegastes variabilis"
"obis",-81.6031333,24.5021833,16.5,"Stegastes variabilis"
"obis",-82.90747,24.59325,8.2,"Stegastes variabilis"
"obis",-80.6216333,24.8969667,4.4,"Stegastes variabilis"
"obis",-80.41773,24.98291,7.2,"Stegastes variabilis"
"obis",-80.1518332,25.4106333,6.6,"Stegastes variabilis"
"obis",-80.2256166,25.1997833,2.7,"Stegastes variabilis"
"obis",-83.0197167,24.6347833,29.9,"Stegastes variabilis"
"obis",-82.930317,24.65875,14.1,"Stegastes variabilis"
"obis",-82.881183,24.710767,10.7,"Stegastes variabilis"
"obis",-81.3959999,24.5442834,24.4,"Stegastes variabilis"
"obis",-80.4926333,24.9210333,25,"Stegastes variabilis"
"obis",-81.6235999,24.5034334,4,"Stegastes variabilis"
"obis",-83.0731167,24.57525,25.8,"Stegastes variabilis"
"obis",-81.3774333,24.5949833,7.8,"Stegastes variabilis"
"obis",-80.2253333,25.2890667,3.8,"Stegastes variabilis"
"obis",-80.4602,24.95485,3.8,"Stegastes variabilis"
"obis",-80.2682499,25.2406,2.6,"Stegastes variabilis"
"obis",-81.6736333,24.5580833,2.7,"Stegastes variabilis"
"obis",-81.0111833,24.6632167,4.4,"Stegastes variabilis"
"obis",-82.917533,24.6987,15.4,"Stegastes variabilis"
"obis",-80.5550667,24.95065,3.1,"Stegastes variabilis"
"obis",-82.8162167,24.6421667,7.2,"Stegastes variabilis"
"obis",-80.1540333,25.42,3.2,"Stegastes variabilis"
"obis",-80.10375,25.4991167,14.5,"Stegastes variabilis"
"obis",-83.10235,24.640733,22.2,"Stegastes variabilis"
"obis",-81.8460999,24.4588333,7.8,"Stegastes variabilis"
"obis",-81.40433,24.54683,6.6,"Stegastes variabilis"
"obis",-81.3938333,24.6156667,2.4,"Stegastes variabilis"
"obis",-82.77785,24.70517,15.9,"Stegastes variabilis"
"obis",-81.391517,24.61635,2.4,"Stegastes variabilis"
"obis",-80.3821666,25.07525,1.8,"Stegastes variabilis"
"obis",-81.9735333,24.4512667,7.5,"Stegastes variabilis"
"obis",-80.3577333,25.06125,3.7,"Stegastes variabilis"
"obis",-80.3282999,25.1111833,3.7,"Stegastes variabilis"
"obis",-82.8458,24.645,8.8,"Stegastes variabilis"
"obis",-80.4415332,24.965,21.9,"Stegastes variabilis"
"obis",-82.821617,24.622333,16.7,"Stegastes variabilis"
"obis",-80.3156832,25.07515,7.6,"Stegastes variabilis"
"obis",-80.7509999,24.7672667,8.7,"Stegastes variabilis"
"obis",-81.10962,24.62692,3.4,"Stegastes variabilis"
"obis",-80.10034,25.65829,7.3,"Stegastes variabilis"
"obis",-80.3211333,25.0783667,7.5,"Stegastes variabilis"
"obis",-81.65668,24.50073,8.7,"Stegastes variabilis"
"obis",-83.06023,24.68772,22.3,"Stegastes variabilis"
"obis",-80.2532333,25.1429,21.8,"Stegastes variabilis"
"obis",-80.4427333,24.9688,13.9,"Stegastes variabilis"
"obis",-80.4571999,24.9585,3.7,"Stegastes variabilis"
"obis",-80.1378,25.37612,9.1,"Stegastes variabilis"
"obis",-81.6570667,24.5263833,6.7,"Stegastes variabilis"
"obis",-83.036317,24.6356,14.8,"Stegastes variabilis"
"obis",-81.6973333,24.4822333,12.2,"Stegastes variabilis"
"obis",-81.5017666,24.5614167,4.9,"Stegastes variabilis"
"obis",-80.0991333,25.5658,8.5,"Stegastes variabilis"
"obis",-83.0495333,24.60615,22.7,"Stegastes variabilis"
"obis",-83.01095,24.65258,25,"Stegastes variabilis"
"obis",-81.1082499,24.6265834,4.6,"Stegastes variabilis"
"obis",-80.3015666,25.0934,9.5,"Stegastes variabilis"
"obis",-81.7026332,24.5509667,2.1,"Stegastes variabilis"
"obis",-83.01755,24.67742,20.1,"Stegastes variabilis"
"obis",-81.6845,24.4891167,7.6,"Stegastes variabilis"
"obis",-81.7286,24.50884,6.7,"Stegastes variabilis"
"obis",-80.3640667,25.0326833,8.7,"Stegastes variabilis"
"obis",-80.158546,25.4681607,5.3,"Stegastes variabilis"
"obis",-81.8795,24.44915,23.2,"Stegastes variabilis"
"obis",-80.6163333,24.9039833,4.4,"Stegastes variabilis"
"obis",-83.072283,24.654983,17,"Stegastes variabilis"
"obis",-82.799433,24.711,6.6,"Stegastes variabilis"
"obis",-80.6859333,24.8093167,7,"Stegastes variabilis"
"obis",-80.37753,25.06355,3.7,"Stegastes variabilis"
"obis",-83.0614167,24.6089,12.2,"Stegastes variabilis"
"obis",-81.4080166,24.5454,7,"Stegastes variabilis"
"obis",-81.7440166,24.4738167,6.4,"Stegastes variabilis"
"obis",-81.8565499,24.4549334,6.1,"Stegastes variabilis"
"obis",-81.3936,24.564383,8.2,"Stegastes variabilis"
"obis",-82.834533,24.629,8.4,"Stegastes variabilis"
"obis",-81.6293666,24.5001834,5.2,"Stegastes variabilis"
"obis",-81.9673,24.43289,20.1,"Stegastes variabilis"
"obis",-81.47215,24.5290833,18.4,"Stegastes variabilis"
"obis",-81.8460833,24.4606333,5.2,"Stegastes variabilis"
"obis",-80.1220167,25.7526,7.3,"Stegastes variabilis"
"obis",-80.13167,25.395,15.4,"Stegastes variabilis"
"obis",-80.6681667,24.8231,8.4,"Stegastes variabilis"
"obis",-81.664,24.49133,4.9,"Stegastes variabilis"
"obis",-81.3955,24.615,2,"Stegastes variabilis"
"obis",-83.070183,24.685833,21.5,"Stegastes variabilis"
"obis",-82.7845,24.65445,15.1,"Stegastes variabilis"
"obis",-80.5478333,24.93755,5.2,"Stegastes variabilis"
"obis",-83.0503667,24.6785833,16.8,"Stegastes variabilis"
"obis",-80.7565,24.7655,5.2,"Stegastes variabilis"
"obis",-80.2641166,25.1592833,9.8,"Stegastes variabilis"
"obis",-80.7565,24.7655,9.8,"Stegastes variabilis"
"obis",-80.81059,24.73448,9.4,"Stegastes variabilis"
"obis",-83.0965,24.607533,27.9,"Stegastes variabilis"
"obis",-80.27983,25.215,2.2,"Stegastes variabilis"
"obis",-80.75537,24.76615,5.8,"Stegastes variabilis"
"obis",-82.87334,24.60037,8.1,"Stegastes variabilis"
"obis",-81.56289,24.51111,8.4,"Stegastes variabilis"
"obis",-80.1706666,25.5002,3.5,"Stegastes variabilis"
"obis",-80.0996332,25.5722834,7.9,"Stegastes variabilis"
"obis",-80.2055,25.3215333,4.4,"Stegastes variabilis"
"obis",-82.85437,24.72285,26.2,"Stegastes variabilis"
"obis",-82.97885,24.72375,24.4,"Stegastes variabilis"
"obis",-81.74565,24.4672667,14.9,"Stegastes variabilis"
"obis",-82.9342833,24.6332833,8.8,"Stegastes variabilis"
"obis",-80.2473667,25.27205,4,"Stegastes variabilis"
"obis",-80.13167,25.395,4.5,"Stegastes variabilis"
"obis",-82.8598167,24.7224667,24.7,"Stegastes variabilis"
"obis",-82.99275,24.71945,30.6,"Stegastes variabilis"
"obis",-83.0685,24.6301167,16.8,"Stegastes variabilis"
"obis",-80.2775999,25.1167167,17.2,"Stegastes variabilis"
"obis",-80.21341,25.2082,9,"Stegastes variabilis"
"obis",-81.6405667,24.49505,13.4,"Stegastes variabilis"
"obis",-83.0929,24.62693,24.1,"Stegastes variabilis"
"obis",-80.302883,25.1072,6.1,"Stegastes variabilis"
"obis",-81.15603,24.62168,6.7,"Stegastes variabilis"
"obis",-80.2291499,25.2043,4,"Stegastes variabilis"
"obis",-81.5733167,24.5122667,7.8,"Stegastes variabilis"
"obis",-81.3907667,24.5658667,6.6,"Stegastes variabilis"
"obis",-81.40835,24.5449,8.1,"Stegastes variabilis"
"obis",-81.8401332,24.46095,8.1,"Stegastes variabilis"
"obis",-82.885967,24.715083,15.5,"Stegastes variabilis"
"obis",-80.9699666,24.6982834,6.3,"Stegastes variabilis"
"obis",-82.8462,24.6345333,15.9,"Stegastes variabilis"
"obis",-80.2679667,25.2174,3.2,"Stegastes variabilis"
"obis",-81.7015833,24.4858334,7.3,"Stegastes variabilis"
"obis",-80.97529,24.69315,7.2,"Stegastes variabilis"
"obis",-81.6128333,24.5168667,8.8,"Stegastes variabilis"
"obis",-81.8725667,24.4798333,9.1,"Stegastes variabilis"
"obis",-81.2356666,24.6244167,7.8,"Stegastes variabilis"
"obis",-81.7520499,24.4714,14,"Stegastes variabilis"
"obis",-81.0635832,24.6369334,14.6,"Stegastes variabilis"
"obis",-81.8343833,24.4756,3.4,"Stegastes variabilis"
"obis",-80.96368,24.6864,3.4,"Stegastes variabilis"
"obis",-81.4774999,24.5596167,8.1,"Stegastes variabilis"
"obis",-82.9498167,24.554,20.7,"Stegastes variabilis"
"obis",-82.90535,24.574333,15.3,"Stegastes variabilis"
"obis",-80.1105999,25.55595,4,"Stegastes variabilis"
"obis",-81.747283,24.471267,12.7,"Stegastes variabilis"
"obis",-82.81895,24.6406333,10.2,"Stegastes variabilis"
"obis",-81.3919667,24.5653333,7.6,"Stegastes variabilis"
"obis",-82.99723,24.69845,22.9,"Stegastes variabilis"
"obis",-81.8774666,24.45105,20.3,"Stegastes variabilis"
"obis",-81.77235,24.468067,21.6,"Stegastes variabilis"
"obis",-82.9369,24.63385,6.7,"Stegastes variabilis"
"obis",-80.15965,25.3517333,7.2,"Stegastes variabilis"
"obis",-80.2151999,25.2157667,6.5,"Stegastes variabilis"
"obis",-82.991417,24.708033,14.6,"Stegastes variabilis"
"obis",-80.2975333,25.1200833,10.8,"Stegastes variabilis"
"obis",-80.098,25.7025,7.6,"Stegastes variabilis"
"obis",-81.6055166,24.5168667,6.7,"Stegastes variabilis"
"obis",-80.37329,25.01128,4.4,"Stegastes variabilis"
"obis",-80.1435167,25.3523333,11.9,"Stegastes variabilis"
"obis",-81.0403499,24.6447833,15.4,"Stegastes variabilis"
"obis",-80.1310999,25.4555667,7.9,"Stegastes variabilis"
"obis",-81.6612166,24.5641,3.7,"Stegastes variabilis"
"obis",-80.9474333,24.6915667,4.7,"Stegastes variabilis"
"obis",-81.68133,24.55417,3.1,"Stegastes variabilis"
"obis",-81.6619666,24.4908333,8.5,"Stegastes variabilis"
"obis",-81.7137333,24.4935334,7,"Stegastes variabilis"
"obis",-82.96782,24.56522,19.5,"Stegastes variabilis"
"obis",-81.5222333,24.52205,7,"Stegastes variabilis"
"obis",-83.0553833,24.6254833,14.9,"Stegastes variabilis"
"obis",-80.2284832,25.2242,2.6,"Stegastes variabilis"
"obis",-80.92488,24.74725,5.8,"Stegastes variabilis"
"obis",-82.84101,24.64119,9,"Stegastes variabilis"
"obis",-81.6327333,24.4996167,10.5,"Stegastes variabilis"
"obis",-80.3701,25.01119,13.4,"Stegastes variabilis"
"obis",-82.953367,24.564333,22.2,"Stegastes variabilis"
"obis",-80.1715833,25.3825167,5.2,"Stegastes variabilis"
"obis",-82.7718167,24.68775,15.2,"Stegastes variabilis"
"obis",-83.0319,24.678833,21.6,"Stegastes variabilis"
"obis",-81.5919166,24.5048,11.9,"Stegastes variabilis"
"obis",-83.01213,24.68256,19.4,"Stegastes variabilis"
"obis",-81.4074999,24.5455001,3.8,"Stegastes variabilis"
"obis",-82.99441,24.71511,20.6,"Stegastes variabilis"
"obis",-80.1484332,25.4862667,2.9,"Stegastes variabilis"
"obis",-80.37825,25.00742,9.1,"Stegastes variabilis"
"obis",-83.101367,24.617733,28.8,"Stegastes variabilis"
"obis",-80.0955499,25.6438667,7.3,"Stegastes variabilis"
"obis",-82.94323,24.6236,6.4,"Stegastes variabilis"
"obis",-83.03924,24.67763,17.9,"Stegastes variabilis"
"obis",-80.3951832,25.0653333,1.7,"Stegastes variabilis"
"obis",-80.23253,25.32858,3.2,"Stegastes variabilis"
"obis",-80.09167,25.62667,9.8,"Stegastes variabilis"
"obis",-80.2148666,25.2039167,13.3,"Stegastes variabilis"
"obis",-81.6629332,24.4920167,4.7,"Stegastes variabilis"
"obis",-81.0882,24.6327667,5.5,"Stegastes variabilis"
"obis",-81.7239666,24.47875,8.2,"Stegastes variabilis"
"obis",-81.72005,24.5025667,7.2,"Stegastes variabilis"
"obis",-81.87535,24.4525833,5.6,"Stegastes variabilis"
"obis",-80.1339999,25.5076167,6.7,"Stegastes variabilis"
